path	Consonant_before_vowel	Vowel	Start_time_V(ms)	End_time_V(ms)	Duration_V(ms)	Phone_after_V	Duration_phone_after_V(ms)	Word	Starttime_word(ms)	Endtime_word(ms)	Word_Duration(ms)	Speaker_rate
common_voice_ru_18897275	p	a	2770	2840	70	s	60	безопасности	2480	3100	620	17.383
common_voice_ru_18897279	p	ɨ	1650	1680	30	t	80	пытались	1550	1940	390	18.553
common_voice_ru_18897281	b	a	700	780	80	s	50	бассейне	630	1120	490	14.789
common_voice_ru_18897282	t	a	2050	2120	70	t	50	недостаточными	1760	2480	720	16.901
common_voice_ru_18897284	k	a	830	880	50	s	100	касается	770	1190	420	17.421
common_voice_ru_18897286	t	a	850	890	40	k	50	так	800	940	140	18.871
common_voice_ru_18897287	k	a	1530	1600	70	k	100	как	1450	1700	250	16.667
common_voice_ru_18897302	p	a	2530	2630	100	s	70	безопасности	2230	2920	690	18.214
common_voice_ru_18897302	t	a	2990	3070	80	k	50	также	2920	3210	290	18.214
common_voice_ru_18897308	p	u	1900	1930	30	s	80	пропустили	1700	2190	490	15.103
common_voice_ru_18897317	k	a	1250	1300	50	k	60	никакой	1090	1460	370	14.103
common_voice_ru_18897333	t	a	2940	2990	50	k	110	такого	2870	3300	430	17.184
common_voice_ru_18897347	t	a	710	750	40	k	100	такого	660	1010	350	13.235
common_voice_ru_18897353	p	u	810	860	50	s	50	запустить	570	1130	560	13.861
common_voice_ru_18897369	p	a	1700	1770	70	s	70	безопасности	1390	2120	730	17.831
common_voice_ru_18897389	t	a	810	870	60	k	50	также	740	1050	310	16.468
common_voice_ru_18897529	t	a	2620	2700	80	t	50	штатов	2510	2880	370	14.448
common_voice_ru_18897534	t	a	1130	1190	60	k	50	также	1060	1350	290	14.925
common_voice_ru_18897541	k	a	860	920	60	k	60	как	810	980	170	13.687
common_voice_ru_18897552	p	a	1580	1690	110	s	80	безопасности	1250	2070	820	13.082
common_voice_ru_18897552	t	u	2390	2450	60	p	80	приступает	2070	2780	710	13.082
common_voice_ru_18897553	k	a	950	1040	90	k	150	как	890	1190	300	12.230
common_voice_ru_18897558	t	u	1950	2040	90	t	50	институты	1560	2140	580	15.598
common_voice_ru_18897595	t	u	2330	2440	110	t	80	тут	2280	2520	240	12.151
common_voice_ru_18898091	t	a	1480	1600	120	t	50	статус	1300	1800	500	13.736
common_voice_ru_18898091	t	u	1650	1740	90	s	60	статус	1300	1800	500	13.736
common_voice_ru_18898100	k	a	2630	2690	60	t	60	перекатать	2420	2910	490	14.946
common_voice_ru_18898526	b	a	1050	1110	60	k	110	собака	850	1250	400	15.278
common_voice_ru_18898619	t	u	1470	1520	50	k	60	стукнул	1350	1710	360	16.111
common_voice_ru_18898621	b	ɨ	1520	1580	60	s	70	быстрого	1480	1840	360	16.967
common_voice_ru_18898648	p	u	1120	1150	30	s	60	спускайся	1000	1520	520	15.847
common_voice_ru_18898726	t	a	780	860	80	k	60	также	720	1000	280	18.398
common_voice_ru_18898728	k	a	910	950	40	k	70	никакой	730	1170	440	17.287
common_voice_ru_18898743	t	u	860	950	90	t	170	тут	760	1120	360	15.319
common_voice_ru_18898765	t	a	1570	1610	40	k	110	такого	1520	1840	320	17.208
common_voice_ru_18898766	k	a	1090	1140	50	k	70	каком	1050	1320	270	16.207
common_voice_ru_18898770	t	a	780	850	70	k	40	также	710	990	280	18.653
common_voice_ru_18898821	t	a	1360	1440	80	k	70	также	1290	1600	310	17.079
common_voice_ru_18898822	t	a	630	670	40	k	90	такой	570	850	280	17.782
common_voice_ru_18898838	k	a	1240	1290	50	s	110	касается	1170	1660	490	16.250
common_voice_ru_18898855	k	a	2290	2330	40	k	140	как	2200	2470	270	16.122
common_voice_ru_18898864	b	a	1050	1160	110	s	180	бас	1010	1340	330	12.879
common_voice_ru_18898866	p	u	1450	1490	40	s	70	допустить	1270	1750	480	16.541
common_voice_ru_18898867	k	a	690	750	60	t	90	катар	620	980	360	16.579
common_voice_ru_18898867	t	a	1080	1160	80	k	50	также	980	1300	320	16.579
common_voice_ru_18898870	t	u	800	860	60	p	100	преступницу	550	1310	760	14.978
common_voice_ru_18898884	k	a	670	720	50	k	60	как	610	780	170	14.706
common_voice_ru_18898926	k	a	710	760	50	k	50	как	640	810	170	16.970
common_voice_ru_18898927	t	a	1410	1460	50	k	50	также	1320	1600	280	16.585
common_voice_ru_18898947	t	a	1920	2010	90	t	100	диктатора	1680	2210	530	17.857
common_voice_ru_18898948	k	a	2880	2920	40	k	80	как	2780	3000	220	16.284
common_voice_ru_18898981	k	a	1010	1050	40	k	50	как	930	1100	170	16.509
common_voice_ru_18899013	t	a	860	900	40	k	80	таком	810	1130	320	17.028
common_voice_ru_18899036	b	a	1170	1260	90	s	130	аббас	980	1390	410	17.892
common_voice_ru_18899036	d	u	2100	2130	30	p	70	предупредил	1920	2480	560	17.892
common_voice_ru_18899039	t	a	980	1050	70	k	60	также	910	1200	290	17.431
common_voice_ru_18899057	t	a	1090	1160	70	k	60	также	1040	1320	280	16.216
common_voice_ru_18899059	t	a	750	810	60	k	50	так	670	860	190	14.902
common_voice_ru_18899059	p	ɨ	1590	1630	40	t	80	пыталась	1550	1920	370	14.902
common_voice_ru_18899060	d	u	680	730	50	p	60	предупреждения	520	1110	590	18.075
common_voice_ru_18899080	k	a	1500	1540	40	k	70	как	1420	1610	190	17.037
common_voice_ru_18899091	k	a	590	640	50	k	70	как	520	710	190	15.789
common_voice_ru_18899130	k	a	1350	1410	60	k	80	какая	1290	1570	280	15.361
common_voice_ru_18899149	t	a	980	1040	60	k	60	также	920	1180	260	17.241
common_voice_ru_18899215	k	a	1490	1530	40	k	60	как	1430	1590	160	17.073
common_voice_ru_18899413	p	a	1110	1190	80	s	70	безопасность	770	1470	700	15.897
common_voice_ru_18899413	t	a	1530	1580	50	k	70	также	1470	1750	280	15.897
common_voice_ru_18899413	p	a	2510	2570	60	s	70	безопасностью	2220	2940	720	15.897
common_voice_ru_18902166	p	u	1330	1420	90	s	90	допустим	1140	1730	590	14.648
common_voice_ru_18902168	k	a	740	790	50	k	60	как	710	850	140	16.216
common_voice_ru_18902195	t	u	1860	1890	30	p	80	выступать	1620	2180	560	17.208
common_voice_ru_18902203	ɡ	u	1510	1580	70	t	50	могут	1290	1630	340	15.581
common_voice_ru_18902206	k	a	1350	1390	40	s	60	касательно	1290	1760	470	16.245
common_voice_ru_18902215	k	a	850	910	60	k	70	как	790	980	190	17.582
common_voice_ru_18903043	p	u	790	840	50	s	60	допустить	630	1060	430	16.616
common_voice_ru_18903045	t	a	270	340	70	k	50	контакты	50	480	430	16.858
common_voice_ru_18903057	p	u	710	760	50	s	70	допускается	520	1160	640	14.239
common_voice_ru_18903059	t	a	870	930	60	k	70	также	780	1160	380	13.987
common_voice_ru_18903060	k	a	1160	1210	50	k	80	как	1100	1290	190	14.639
common_voice_ru_18903060	t	a	2240	2280	40	k	100	так	2190	2380	190	14.639
common_voice_ru_18903061	t	a	680	760	80	k	50	так	630	810	180	15.260
common_voice_ru_18903063	t	a	660	710	50	k	90	также	570	920	350	14.062
common_voice_ru_18903087	t	a	820	850	30	k	110	такой	760	1050	290	15.493
common_voice_ru_18903088	t	a	1860	1930	70	k	60	также	1790	2070	280	16.633
common_voice_ru_18903093	t	u	1130	1170	40	p	70	выступление	980	1490	510	13.684
common_voice_ru_18903113	t	a	860	910	50	k	110	такой	820	1150	330	16.744
common_voice_ru_18903116	k	a	760	810	50	k	50	как	710	860	150	11.224
common_voice_ru_18903118	k	a	1800	1850	50	k	40	как	1740	1890	150	15.482
common_voice_ru_18903137	t	u	1550	1590	40	p	80	выступление	1360	1910	550	16.013
common_voice_ru_18903169	k	a	2400	2440	40	k	100	как	2310	2540	230	16.923
common_voice_ru_18903173	t	a	330	370	40	k	100	такое	270	590	320	14.824
common_voice_ru_18903177	t	a	1690	1770	80	t	70	недостатки	1310	1960	650	14.019
common_voice_ru_18903184	t	u	380	420	40	t	80	тут	320	500	180	16.918
common_voice_ru_18903187	p	ɨ	1310	1340	30	t	70	пытаемся	1230	1660	430	15.464
common_voice_ru_18903190	k	a	1110	1140	30	k	100	какой	1030	1350	320	14.286
common_voice_ru_18903196	t	u	630	690	60	t	80	тут	560	770	210	14.706
common_voice_ru_18903196	k	a	910	970	60	k	70	никакой	770	1140	370	14.706
common_voice_ru_18903200	p	a	1310	1350	40	s	110	опасаются	1200	1760	560	15.016
common_voice_ru_18903208	p	a	3020	3120	100	s	70	безопасности	2690	3480	790	16.418
common_voice_ru_18903209	t	u	60	90	30	t	40	тут	50	130	80	16.744
common_voice_ru_18903214	t	a	380	440	60	k	70	так	330	510	180	15.455
common_voice_ru_18903217	t	u	1700	1740	40	p	70	преступление	1440	2220	780	15.625
common_voice_ru_18903222	t	a	440	510	70	k	50	так	390	560	170	15.094
common_voice_ru_18903222	k	a	600	660	60	k	60	как	560	720	160	15.094
common_voice_ru_18903223	p	ɨ	2920	2960	40	t	160	опыт	2700	3120	420	14.723
common_voice_ru_18903226	t	a	600	670	70	k	100	так	550	770	220	13.757
common_voice_ru_18903228	t	a	620	710	90	k	110	итак	430	820	390	15.545
common_voice_ru_18903231	t	u	1170	1200	30	p	90	выступающий	970	1570	600	16.013
common_voice_ru_18903232	t	a	420	460	40	k	100	так	370	560	190	14.754
common_voice_ru_18903235	t	a	1100	1150	50	k	60	также	1040	1290	250	16.129
common_voice_ru_18903246	k	a	130	190	60	k	90	какая	100	470	370	11.765
common_voice_ru_18903256	t	a	3090	3130	40	k	100	такая	3020	3390	370	14.471
common_voice_ru_18903258	p	a	1330	1410	80	s	80	безопасности	970	1740	770	15.476
common_voice_ru_18903267	t	a	730	790	60	k	50	также	680	940	260	15.882
common_voice_ru_18903269	k	a	2280	2320	40	k	70	как	2220	2390	170	15.152
common_voice_ru_18903287	t	a	1360	1450	90	t	70	результата	1000	1550	550	16.387
common_voice_ru_18903289	t	a	780	890	110	k	80	так	660	970	310	14.110
common_voice_ru_18903297	t	a	370	400	30	k	70	такая	310	590	280	15.365
common_voice_ru_18903306	t	a	1880	1930	50	k	70	также	1830	2080	250	15.950
common_voice_ru_18903310	d	u	1930	1960	30	t	60	будут	1770	2020	250	15.981
common_voice_ru_18903311	t	a	460	500	40	k	100	такой	410	720	310	15.856
common_voice_ru_18903319	k	a	480	550	70	k	70	как	440	620	180	14.865
common_voice_ru_18903319	t	a	1330	1360	30	k	80	такой	1260	1560	300	14.865
common_voice_ru_18903327	t	a	1210	1240	30	k	100	такого	1140	1500	360	14.706
common_voice_ru_18903331	t	a	1300	1370	70	k	60	также	1220	1530	310	15.181
common_voice_ru_18903333	t	a	420	450	30	k	100	так	360	550	190	17.221
common_voice_ru_18903334	t	a	1010	1070	60	k	70	также	920	1230	310	17.241
common_voice_ru_18903335	k	u	1400	1430	30	p	60	выкупалась	1210	1810	600	15.882
common_voice_ru_18903339	k	a	1010	1050	40	s	100	касаются	940	1450	510	14.629
common_voice_ru_18903347	k	a	440	490	50	k	70	какой	380	650	270	16.476
common_voice_ru_18903349	p	a	1870	1970	100	s	60	безопасности	1580	2330	750	16.315
common_voice_ru_18903367	t	a	800	860	60	k	100	также	720	1020	300	15.062
common_voice_ru_18903370	t	a	550	590	40	k	100	такое	490	790	300	14.844
common_voice_ru_18903372	t	a	1280	1360	80	t	60	штаты	1130	1480	350	14.783
common_voice_ru_18903393	p	ɨ	3620	3660	40	t	80	испытание	3430	4010	580	13.385
common_voice_ru_18903394	t	a	260	300	40	k	100	такой	200	510	310	12.973
common_voice_ru_18903400	k	a	1380	1420	40	k	80	как	1320	1500	180	16.527
common_voice_ru_18903404	p	a	900	1000	100	p	80	папа	800	1150	350	11.504
common_voice_ru_18903405	d	a	700	770	70	s	60	даст	630	900	270	17.153
common_voice_ru_18903425	b	u	940	970	30	t	90	бутылка	880	1280	400	15.556
common_voice_ru_18903427	d	u	1070	1130	60	t	60	ведут	930	1190	260	15.846
common_voice_ru_18903427	k	u	1460	1540	80	s	40	дискуссию	1190	1900	710	15.846
common_voice_ru_18903427	b	a	2270	2340	70	t	50	вырабатывают	1990	2550	560	15.846
common_voice_ru_18903427	k	a	2620	2660	40	k	80	какую	2550	2840	290	15.846
common_voice_ru_18903430	t	u	1440	1490	50	p	80	доступно	1180	1670	490	14.331
common_voice_ru_18903431	t	a	1380	1420	40	k	80	также	1290	1590	300	15.212
common_voice_ru_18903444	t	u	1140	1200	60	t	90	тут	1050	1290	240	15.091
common_voice_ru_18903450	k	a	770	840	70	k	130	как	670	970	300	14.881
common_voice_ru_18903451	k	a	660	710	50	s	90	касается	600	1070	470	14.735
common_voice_ru_18903451	t	a	2040	2090	50	k	80	так	1970	2170	200	14.735
common_voice_ru_18903475	k	a	1130	1170	40	k	160	какой	1040	1440	400	12.692
common_voice_ru_18903482	k	a	420	510	90	k	50	как	360	560	200	16.774
common_voice_ru_18903484	t	a	860	910	50	k	110	такое	810	1140	330	13.577
common_voice_ru_18903491	k	a	410	480	70	k	180	как	350	660	310	15.116
common_voice_ru_18903498	t	u	490	550	60	t	60	тут	430	610	180	11.545
common_voice_ru_18903501	k	a	560	610	50	k	90	никакая	350	820	470	16.441
common_voice_ru_18903504	t	a	780	860	80	k	60	также	700	1000	300	15.306
common_voice_ru_18903505	t	a	580	610	30	k	60	этакой	450	750	300	16.333
common_voice_ru_18903509	k	u	1310	1370	60	s	40	дискуссии	1030	1560	530	15.182
common_voice_ru_18903517	k	a	1330	1390	60	k	70	как	1270	1460	190	18.325
common_voice_ru_18903518	k	a	410	520	110	k	90	как	380	610	230	15.011
common_voice_ru_18903533	p	a	830	940	110	p	110	папа	730	1200	470	11.963
common_voice_ru_18903546	t	u	490	560	70	t	70	тут	430	630	200	16.026
common_voice_ru_18903546	p	ɨ	860	890	30	t	80	пытаются	820	1210	390	16.026
common_voice_ru_18903549	t	a	570	650	80	k	80	также	470	820	350	15.638
common_voice_ru_18903551	t	a	1230	1270	40	k	90	такой	1180	1440	260	17.588
common_voice_ru_18903553	t	a	1060	1140	80	k	90	также	980	1320	340	16.498
common_voice_ru_18903557	p	a	2360	2440	80	s	70	безопасности	2080	2770	690	16.786
common_voice_ru_18903562	p	a	990	1070	80	s	80	техпаспорт	730	1340	610	17.219
common_voice_ru_18903565	k	a	410	450	40	k	90	как	320	540	220	13.793
common_voice_ru_18903574	t	a	1220	1250	30	k	70	такое	1140	1410	270	16.049
common_voice_ru_18903574	t	u	1680	1720	40	p	60	преступление	1410	2040	630	16.049
common_voice_ru_18903578	d	a	780	860	80	t	70	мандат	490	930	440	15.075
common_voice_ru_18903579	t	a	560	600	40	k	100	такому	510	910	400	16.168
common_voice_ru_18903581	t	a	950	1000	50	k	130	такой	880	1260	380	14.229
common_voice_ru_18903581	k	a	1440	1490	50	k	80	как	1370	1570	200	14.229
common_voice_ru_18903586	d	a	1760	1840	80	s	50	удастся	1640	2010	370	16.352
common_voice_ru_18903599	t	a	750	790	40	k	120	такое	690	1020	330	13.846
common_voice_ru_18903601	t	a	1420	1470	50	k	70	также	1370	1660	290	15.530
common_voice_ru_18903603	t	a	850	960	110	k	70	так	800	1030	230	15.000
common_voice_ru_18903610	p	a	1400	1490	90	s	100	запасы	1170	1630	460	15.905
common_voice_ru_18903614	k	u	650	690	40	s	90	куста	580	900	320	15.932
common_voice_ru_18903617	t	a	1380	1420	40	k	100	такого	1330	1670	340	15.140
common_voice_ru_18903617	k	a	2210	2260	50	k	80	как	2140	2340	200	15.140
common_voice_ru_18903677	d	a	1570	1620	50	k	120	чердака	1280	1880	600	14.737
common_voice_ru_18903680	k	a	2600	2640	40	k	60	как	2530	2700	170	14.982
common_voice_ru_18903742	k	u	800	840	40	t	50	иркутска	600	1030	430	16.912
common_voice_ru_18903761	k	a	1400	1450	50	k	80	какому	1360	1690	330	15.265
common_voice_ru_18903778	t	a	1380	1450	70	k	100	таков	1310	1670	360	18.343
common_voice_ru_18903799	k	a	580	650	70	k	60	как	520	710	190	17.215
common_voice_ru_18903816	k	u	700	780	80	s	60	дискуссии	380	940	560	16.129
common_voice_ru_18903846	ɡ	u	2240	2280	40	s	70	августе	2040	2440	400	14.793
common_voice_ru_18903848	t	a	1460	1520	60	k	40	так	1410	1560	150	14.760
common_voice_ru_18903870	t	a	1050	1100	50	k	100	такое	990	1310	320	16.520
common_voice_ru_18903889	t	a	2230	2290	60	k	70	также	2180	2530	350	13.743
common_voice_ru_18903995	k	a	410	480	70	k	90	как	360	570	210	14.477
common_voice_ru_18903996	t	a	780	840	60	k	80	такой	730	1060	330	13.147
common_voice_ru_18904038	p	ɨ	1710	1760	50	t	90	опыту	1510	1950	440	14.416
common_voice_ru_18904042	k	a	500	550	50	k	90	какое	430	760	330	15.642
common_voice_ru_18904062	t	a	1740	1800	60	k	80	также	1670	1970	300	15.196
common_voice_ru_18904080	t	a	1310	1380	70	k	70	также	1210	1560	350	16.116
common_voice_ru_18904101	k	u	1470	1540	70	s	30	дискуссии	1200	1770	570	16.926
common_voice_ru_18904113	k	u	2450	2520	70	s	50	дискуссии	2150	2700	550	14.148
common_voice_ru_18904128	t	u	1290	1330	40	p	110	наступает	1050	1670	620	12.474
common_voice_ru_18904135	t	u	970	1020	50	p	110	отступай	770	1340	570	14.912
common_voice_ru_18904144	k	a	1390	1430	40	k	80	как	1320	1510	190	15.439
common_voice_ru_18904156	t	a	1040	1120	80	k	90	также	970	1310	340	15.116
common_voice_ru_18904163	t	a	550	600	50	k	50	также	490	750	260	16.162
common_voice_ru_18904181	k	a	1560	1600	40	k	100	как	1480	1700	220	15.162
common_voice_ru_18904185	k	a	770	780	10	k	30	никакого	650	1120	470	16.260
common_voice_ru_18904191	p	a	1770	1850	80	s	80	безопасностью	1470	2190	720	15.607
common_voice_ru_18904193	t	u	720	780	60	t	50	институт	340	830	490	16.216
common_voice_ru_18904200	p	a	2580	2670	90	s	90	безопасность	2230	3080	850	14.719
common_voice_ru_18904215	t	a	790	850	60	k	70	также	700	1050	350	16.201
common_voice_ru_18904257	k	a	480	570	90	k	70	как	410	640	230	13.793
common_voice_ru_18904259	t	a	3960	4010	50	k	150	такое	3910	4440	530	12.535
common_voice_ru_18904266	t	u	1720	1760	40	p	90	выступлении	1530	2140	610	15.217
common_voice_ru_18904282	t	a	410	450	40	k	80	такой	370	650	280	13.913
common_voice_ru_18904299	p	a	2720	2830	110	s	90	безопасность	2370	3280	910	14.234
common_voice_ru_18904315	k	a	620	690	70	k	60	как	550	750	200	15.723
common_voice_ru_18904380	t	a	440	480	40	k	80	такой	390	680	290	18.103
common_voice_ru_18904395	k	a	460	520	60	s	90	касается	390	880	490	13.247
common_voice_ru_18904414	ɡ	u	1990	2060	70	t	30	могут	1830	2090	260	14.966
common_voice_ru_18904423	k	a	1090	1140	50	k	80	как	1030	1220	190	14.433
common_voice_ru_18904438	t	a	830	890	60	k	70	также	750	1050	300	15.357
common_voice_ru_18904476	k	a	540	620	80	k	90	как	460	710	250	11.818
common_voice_ru_18904485	k	a	1060	1150	90	k	110	никак	840	1260	420	15.102
common_voice_ru_18904504	t	a	510	570	60	k	70	также	420	750	330	14.688
common_voice_ru_18904506	k	a	2110	2150	40	k	120	какой	2030	2370	340	13.118
common_voice_ru_18904530	k	a	850	930	80	k	80	как	790	1010	220	14.201
common_voice_ru_18904539	t	a	720	790	70	k	90	также	630	960	330	11.682
common_voice_ru_18904540	t	a	1230	1300	70	k	50	так	1180	1350	170	13.115
common_voice_ru_18904566	p	a	1230	1320	90	s	100	безопасности	910	1700	790	13.636
common_voice_ru_18904600	t	u	520	570	50	t	40	тут	460	610	150	17.727
common_voice_ru_18904609	t	a	1050	1110	60	k	100	такую	1000	1310	310	13.846
common_voice_ru_18904610	t	a	1440	1560	120	k	70	также	1390	1790	400	13.487
common_voice_ru_18904622	d	a	540	620	80	k	100	редакции	380	840	460	15.278
common_voice_ru_18904643	t	a	720	780	60	k	70	также	620	990	370	16.509
common_voice_ru_18904668	k	a	1820	1860	40	k	30	как	1760	1890	130	14.831
common_voice_ru_18904699	t	a	1230	1290	60	k	100	также	1130	1480	350	16.202
common_voice_ru_18904703	k	a	350	420	70	k	80	как	290	500	210	14.015
common_voice_ru_18904720	k	a	480	530	50	s	90	касается	420	890	470	13.456
common_voice_ru_18904741	t	u	650	720	70	t	60	тут	590	780	190	15.356
common_voice_ru_18904743	k	a	700	740	40	k	80	как	630	820	190	12.221
common_voice_ru_18904760	t	a	840	920	80	k	110	так	740	1030	290	13.675
common_voice_ru_18904765	p	u	1200	1240	40	s	80	пустая	1120	1520	400	14.530
common_voice_ru_18904767	t	u	1890	1920	30	p	80	выступлении	1710	2260	550	16.505
common_voice_ru_18904806	d	u	2340	2370	30	t	60	будут	2180	2430	250	15.564
common_voice_ru_18904829	k	u	870	930	60	p	80	покупки	660	1130	470	15.789
common_voice_ru_18904840	d	u	1000	1070	70	t	70	придут	720	1140	420	12.353
common_voice_ru_18904844	t	a	640	720	80	k	70	также	540	920	380	15.678
common_voice_ru_18904860	t	u	450	490	40	t	90	тут	380	580	200	16.071
common_voice_ru_18904860	b	ɨ	1400	1450	50	s	80	быстрый	1290	1690	400	16.071
common_voice_ru_18904861	p	ɨ	3020	3060	40	t	100	испытаний	2830	3510	680	15.324
common_voice_ru_18904863	p	a	2510	2600	90	s	90	безопасности	2200	2960	760	14.449
common_voice_ru_18904868	t	u	1550	1600	50	p	90	преступность	1250	1880	630	16.034
common_voice_ru_18904887	p	u	1630	1690	60	s	50	пусть	1530	1780	250	14.286
common_voice_ru_18904907	d	a	1170	1240	70	t	90	мандат	920	1330	410	15.798
common_voice_ru_18904936	t	u	710	750	40	p	80	приступаем	490	1030	540	16.727
common_voice_ru_18904945	k	a	1860	1940	80	t	70	синдикаты	1480	2040	560	15.851
common_voice_ru_18904947	t	a	920	960	40	k	80	такой	870	1150	280	15.578
common_voice_ru_18904960	k	a	1590	1640	50	k	110	какой	1520	1870	350	15.068
common_voice_ru_18904960	t	a	2270	2360	90	k	120	так	2220	2480	260	15.068
common_voice_ru_18904962	k	a	980	1030	50	k	70	как	920	1100	180	13.793
common_voice_ru_18904990	k	a	1850	1920	70	k	90	как	1780	2010	230	15.052
common_voice_ru_18904992	k	a	1200	1250	50	k	80	как	1130	1330	200	16.159
common_voice_ru_18904999	t	a	1290	1340	50	k	70	также	1210	1480	270	17.814
common_voice_ru_18905012	t	a	1630	1680	50	k	70	также	1560	1880	320	14.068
common_voice_ru_18905012	p	a	2740	2830	90	s	90	безопасности	2400	3280	880	14.068
common_voice_ru_18905045	k	a	450	540	90	k	110	как	400	650	250	13.771
common_voice_ru_18905085	t	u	1790	1830	40	p	150	преступные	1500	2070	570	15.490
common_voice_ru_18905089	k	a	500	560	60	k	70	как	430	630	200	14.583
common_voice_ru_18905091	b	ɨ	1790	1850	60	s	80	быстро	1660	2080	420	15.358
common_voice_ru_18905106	k	a	700	760	60	k	100	как	640	860	220	14.228
common_voice_ru_18905109	k	a	3280	3330	50	k	100	никакого	3080	3610	530	15.204
common_voice_ru_18905110	t	a	1670	1730	60	k	80	также	1620	1900	280	16.049
common_voice_ru_18905112	t	a	2060	2100	40	k	70	так	1970	2170	200	15.738
common_voice_ru_18905113	t	u	760	800	40	p	110	ступай	590	1080	490	13.571
common_voice_ru_18905140	t	a	1020	1080	60	k	80	также	950	1230	280	14.223
common_voice_ru_18905141	t	a	2670	2740	70	t	40	штатов	2550	2850	300	16.949
common_voice_ru_18905153	t	a	1130	1200	70	k	70	также	1080	1380	300	14.845
common_voice_ru_18905171	p	ɨ	670	740	70	t	90	попытки	490	950	460	14.592
common_voice_ru_18905175	t	a	680	730	50	k	60	так	630	790	160	17.021
common_voice_ru_18905226	p	u	810	860	50	s	80	спустя	610	1050	440	14.724
common_voice_ru_18905230	p	a	1260	1340	80	s	80	безопасности	920	1660	740	14.787
common_voice_ru_18905231	t	u	700	770	70	t	60	тут	650	830	180	15.455
common_voice_ru_18905245	d	u	1120	1160	40	k	60	продуктивно	900	1500	600	16.179
common_voice_ru_18905275	k	a	1100	1140	40	k	60	как	1030	1200	170	15.175
common_voice_ru_18905277	t	a	1020	1070	50	k	80	так	950	1150	200	14.803
common_voice_ru_18905284	p	u	1340	1390	50	t	60	запутывание	1130	1720	590	14.898
common_voice_ru_18905285	b	u	2780	2810	30	t	130	бутылками	2700	3330	630	15.352
common_voice_ru_18905286	ɡ	i	690	790	100	p	60	египта	530	940	410	16.105
common_voice_ru_18905351	t	a	810	890	80	k	80	так	750	970	220	13.910
common_voice_ru_18905351	p	a	1230	1270	40	p	90	папаша	1180	1570	390	13.910
common_voice_ru_18905352	t	a	3280	3340	60	k	70	также	3230	3510	280	15.529
common_voice_ru_18905353	p	u	820	900	80	s	70	пусть	760	1020	260	14.440
common_voice_ru_18905359	k	a	580	640	60	k	90	какой	530	830	300	17.791
common_voice_ru_18905373	t	a	1250	1320	70	t	80	результат	910	1400	490	16.031
common_voice_ru_18905402	t	a	1110	1200	90	k	90	так	1010	1290	280	15.113
common_voice_ru_18905434	t	a	800	830	30	k	70	такого	740	1020	280	15.407
common_voice_ru_18905436	p	a	1150	1240	90	s	90	безопасность	860	1460	600	15.748
common_voice_ru_18905445	t	a	580	630	50	k	60	также	510	770	260	14.336
common_voice_ru_18905466	ɡ	a	1880	1950	70	t	60	делегат	1630	2010	380	16.873
common_voice_ru_18905477	k	a	290	360	70	k	80	как	230	440	210	17.089
common_voice_ru_18905509	p	a	2220	2310	90	s	80	безопасность	1930	2570	640	14.853
common_voice_ru_18905515	t	a	990	1060	70	k	60	также	920	1220	300	14.970
common_voice_ru_18905530	t	a	450	490	40	k	80	такое	390	680	290	15.385
common_voice_ru_18905533	d	u	1150	1190	40	k	70	продуктом	930	1440	510	15.114
common_voice_ru_18905541	k	a	340	400	60	k	90	как	270	490	220	16.389
common_voice_ru_18905556	k	a	330	410	80	k	40	как	270	450	180	15.726
common_voice_ru_18905557	b	u	270	300	30	k	70	буквально	140	590	450	16.162
common_voice_ru_18905564	k	a	1000	1060	60	k	70	как	930	1130	200	14.085
common_voice_ru_18905565	d	u	1330	1360	30	t	30	будут	1150	1390	240	14.355
common_voice_ru_18905566	t	u	1050	1090	40	p	80	выступление	860	1440	580	15.210
common_voice_ru_18905568	p	a	2100	2200	100	s	100	безопасности	1750	2570	820	15.401
common_voice_ru_18905568	k	a	2780	2840	60	k	90	никак	2570	2930	360	15.401
common_voice_ru_18905574	p	ɨ	600	660	60	t	100	любопытно	240	860	620	13.924
common_voice_ru_18905574	t	u	2660	2690	30	p	100	выступают	2470	2980	510	13.924
common_voice_ru_18905577	d	u	990	1020	30	k	110	контрпродуктивность	410	1490	1080	14.900
common_voice_ru_18905595	p	a	1060	1130	70	s	80	безопасности	760	1440	680	16.149
common_voice_ru_18905608	k	a	3070	3120	50	k	110	как	3000	3230	230	13.214
common_voice_ru_18905638	k	a	380	470	90	k	80	как	300	550	250	12.360
common_voice_ru_18905659	k	a	1010	1070	60	k	70	как	970	1140	170	14.909
common_voice_ru_18905659	t	a	2340	2370	30	k	90	стаканчики	2220	2840	620	14.909
common_voice_ru_18905690	b	ɨ	530	600	70	s	60	быстро	420	790	370	16.502
common_voice_ru_18905700	p	ɨ	1390	1420	30	t	60	попытаться	1210	1680	470	16.183
common_voice_ru_18905701	t	a	1190	1270	80	t	60	штаты	1030	1370	340	14.680
common_voice_ru_18905701	t	a	1520	1620	100	k	90	также	1370	1870	500	14.680
common_voice_ru_18905702	t	a	780	850	70	k	80	также	690	1050	360	14.854
common_voice_ru_18905709	t	a	940	990	50	k	40	такая	890	1160	270	18.528
common_voice_ru_18905712	k	a	1360	1410	50	k	80	как	1290	1490	200	12.449
common_voice_ru_18905720	t	a	640	680	40	k	110	такое	590	880	290	15.000
