path	Consonant_before_vowel	Vowel	Start_time_V(ms)	End_time_V(ms)	Duration_V(ms)	Phone_after_V	Duration_phone_after_V(ms)	Word	Starttime_word(ms)	Endtime_word(ms)	Word_Duration(ms)	Speaker_rate
common_voice_cs_20518452	d	u	1880	1940	60	ʃ	50	nejjednodušší	1260	2270	1010	13.279
common_voice_cs_20518456	k	a	1600	1660	60	p	90	kapesníček	1540	2320	780	11.786
common_voice_cs_20518465	b	i	1070	1160	90	s	130	abys	930	1290	360	10.507
common_voice_cs_20518497	t	a	690	770	80	k	50	také	630	910	280	11.979
common_voice_cs_20518547	t	a	1300	1370	70	t	70	ostatní	1080	1580	500	12.941
common_voice_cs_20518559	p	i	1190	1250	60	ʃ	100	předepište	810	1500	690	12.832
common_voice_cs_20518580	p	a	2190	2250	60	t	70	špatně	1990	2470	480	13.441
common_voice_cs_20518602	k	u	1120	1190	70	s	80	zkus	900	1270	370	11.200
common_voice_cs_20518640	d	a	2720	2780	60	t	80	databáze	2660	3340	680	11.648
common_voice_cs_20518679	k	a	1180	1280	100	p	50	kapříci	1110	1660	550	11.811
common_voice_cs_20518680	t	a	1380	1440	60	t	60	samostatně	960	1610	650	14.041
common_voice_cs_20518682	t	a	750	810	60	k	70	tak	690	880	190	10.937
common_voice_cs_20518687	k	u	1280	1330	50	s	80	zkuste	1050	1520	470	12.108
common_voice_cs_20518688	t	a	1240	1320	80	k	70	taky	1160	1430	270	14.286
common_voice_cs_20518702	t	u	1600	1650	50	p	60	zastupitelstev	1270	2650	1380	11.876
common_voice_cs_20518702	p	i	1710	1810	100	t	60	zastupitelstev	1270	2650	1380	11.876
common_voice_cs_20518706	t	a	2050	2120	70	k	60	takřka	1990	2470	480	10.309
common_voice_cs_20518716	p	i	1140	1260	120	t	70	odstoupit	620	1330	710	10.400
common_voice_cs_20520371	b	i	1280	1350	70	s	120	bys	1200	1470	270	10.526
common_voice_cs_20520398	t	a	870	920	50	k	40	tak	810	960	150	13.061
common_voice_cs_20520413	t	a	690	770	80	k	70	takových	620	1040	420	13.568
common_voice_cs_20520560	t	a	1010	1100	90	k	130	tak	950	1230	280	11.744
common_voice_cs_20520662	k	u	740	790	50	s	110	zkusím	500	1050	550	12.444
common_voice_cs_20520664	t	a	720	780	60	k	50	takže	660	940	280	10.588
common_voice_cs_20520777	p	a	1060	1120	60	k	60	pak	970	1180	210	14.088
common_voice_cs_20520777	p	a	1690	1750	60	s	80	pasažérce	1640	2330	690	14.088
common_voice_cs_20520782	k	u	1400	1430	30	t	30	skutečnosti	1270	1800	530	17.949
common_voice_cs_20520855	k	u	2100	2160	60	t	70	skutečnosti	1960	2790	830	12.360
common_voice_cs_20520859	k	a	1530	1580	50	p	100	kapky	1450	1850	400	11.176
common_voice_cs_20520865	p	i	700	760	60	s	90	pistoli	650	1040	390	12.581
common_voice_cs_20520869	p	a	870	1010	140	k	150	pak	820	1160	340	10.828
common_voice_cs_20520874	t	a	1220	1280	60	t	90	ostatních	1010	1590	580	11.357
common_voice_cs_20520882	t	a	440	500	60	k	40	tak	370	540	170	11.518
common_voice_cs_20520890	t	a	490	580	90	k	130	tak	430	710	280	10.811
common_voice_cs_20520899	t	a	1180	1250	70	k	90	také	1110	1470	360	10.897
common_voice_cs_20520902	t	a	1140	1230	90	k	60	tak	1100	1290	190	11.364
common_voice_cs_20520906	p	a	670	750	80	k	50	pak	600	800	200	12.676
common_voice_cs_20520955	k	i	2240	2280	40	s	110	kyselina	2180	2610	430	15.833
common_voice_cs_20520977	d	a	2920	3000	80	t	170	data	2810	3340	530	10.693
common_voice_cs_20520992	t	a	1460	1560	100	k	110	tak	1360	1670	310	6.952
common_voice_cs_20521010	k	a	500	560	60	s	120	kasino	440	840	400	14.400
common_voice_cs_20521031	p	a	650	720	70	s	80	zápasy	360	910	550	13.191
common_voice_cs_20521031	t	a	1300	1370	70	k	30	tak	1240	1400	160	13.191
common_voice_cs_20521032	t	i	460	540	80	t	60	tyto	400	660	260	13.504
common_voice_cs_20521032	t	a	1080	1180	100	k	80	také	1020	1350	330	13.504
common_voice_cs_20521035	t	a	480	550	70	k	30	tak	420	580	160	14.732
common_voice_cs_20521043	p	a	2800	2890	90	k	120	pak	2730	3010	280	10.078
common_voice_cs_20521064	p	a	490	550	60	s	80	pasta	430	760	330	11.143
common_voice_cs_20521069	t	a	600	670	70	k	70	tak	510	740	230	12.500
common_voice_cs_20521084	p	i	700	750	50	ʃ	80	napište	450	950	500	12.851
common_voice_cs_20521086	t	a	1370	1420	50	ʃ	130	tašky	1290	1830	540	11.273
common_voice_cs_20521087	t	a	2170	2240	70	t	80	dostatek	1860	2500	640	12.207
common_voice_cs_20521087	d	a	3060	3130	70	t	80	dat	2990	3210	220	12.207
common_voice_cs_20521088	p	i	1390	1440	50	s	90	pistoli	1320	1770	450	10.949
common_voice_cs_20521097	t	a	660	750	90	k	80	tak	520	830	310	9.787
common_voice_cs_20521098	t	a	740	790	50	k	80	takže	670	1090	420	8.627
common_voice_cs_20521112	t	a	640	700	60	k	60	takto	580	850	270	9.645
common_voice_cs_20521112	t	u	1470	1550	80	p	110	postupně	1190	1790	600	9.645
common_voice_cs_20521121	p	u	1410	1510	100	t	90	putují	1290	1810	520	9.736
common_voice_cs_20521127	p	i	1320	1400	80	s	130	popisu	1050	1600	550	9.778
common_voice_cs_20521148	b	i	1780	1930	150	t	140	byt	1620	2070	450	10.516
common_voice_cs_20521154	p	a	550	630	80	k	30	naopak	300	660	360	12.821
common_voice_cs_20521154	t	i	1440	1510	70	t	70	tyto	1360	1640	280	12.821
common_voice_cs_20521168	k	i	1430	1540	110	t	80	neposkytuje	1000	1750	750	12.010
common_voice_cs_20521170	p	a	1930	2000	70	t	110	nacpat	1630	2110	480	12.338
common_voice_cs_20521192	t	a	940	1020	80	k	100	tak	880	1120	240	13.740
common_voice_cs_20521195	t	a	1760	1840	80	k	90	takového	1700	2530	830	12.727
common_voice_cs_20521198	t	a	1380	1460	80	k	100	také	1320	1680	360	11.275
common_voice_cs_20521220	p	a	760	850	90	k	90	pak	660	940	280	9.524
common_voice_cs_20521227	k	i	1900	1990	90	s	120	kyslíkovým	1810	2830	1020	9.009
common_voice_cs_20521243	d	u	1830	1900	70	ʃ	240	duše	1760	2260	500	10.973
common_voice_cs_20521245	t	a	780	830	50	t	50	ostatních	570	1040	470	15.000
common_voice_cs_20521255	t	a	3630	3740	110	k	90	také	3510	3940	430	11.864
common_voice_cs_20521257	t	a	430	500	70	k	80	také	360	650	290	11.186
common_voice_cs_20521298	p	a	1280	1370	90	t	80	patří	1220	1680	460	9.148
common_voice_cs_20521305	t	a	1070	1140	70	k	150	tak	1000	1290	290	8.264
common_voice_cs_20521306	t	a	1080	1150	70	k	50	tak	1020	1200	180	12.868
common_voice_cs_20521306	k	a	1740	1800	60	t	100	čekat	1500	1900	400	12.868
common_voice_cs_20521326	b	i	520	580	60	s	90	byste	480	770	290	14.286
common_voice_cs_20521733	b	i	1370	1450	80	s	40	kdybys	1210	1490	280	12.069
common_voice_cs_20521743	k	u	1950	2050	100	s	150	vkus	1790	2200	410	13.904
common_voice_cs_20521760	t	a	2640	2690	50	k	70	také	2560	2850	290	14.815
common_voice_cs_20521762	p	a	1790	1860	70	t	50	špatnou	1670	2060	390	14.286
common_voice_cs_20521764	t	a	1500	1580	80	t	70	podstatné	1240	1750	510	13.757
common_voice_cs_20521815	p	a	2130	2200	70	k	50	pak	2090	2250	160	16.514
common_voice_cs_20521825	t	a	980	1180	200	k	170	tak	920	1350	430	13.500
common_voice_cs_20521827	p	a	650	740	90	k	50	pak	600	790	190	15.667
common_voice_cs_20521862	p	u	2920	2960	40	s	80	pustím	2870	3200	330	13.772
common_voice_cs_20521888	p	a	1090	1200	110	k	40	pak	1050	1240	190	16.376
common_voice_cs_20521908	t	a	1170	1240	70	k	40	tak	1130	1280	150	13.636
common_voice_cs_20521918	t	a	2010	2090	80	t	50	podstatou	1790	2240	450	13.864
common_voice_cs_20521941	p	a	1540	1610	70	p	80	papíru	1500	2030	530	14.706
common_voice_cs_20521963	p	i	1450	1560	110	t	50	kopyty	1270	1690	420	13.669
common_voice_cs_20521968	t	a	1480	1560	80	k	50	taky	1430	1670	240	15.333
common_voice_cs_20522023	p	a	1050	1110	60	t	70	patnáct	1000	1570	570	12.552
common_voice_cs_20522042	p	i	980	1070	90	s	70	popis	790	1140	350	14.865
common_voice_cs_20522072	p	a	1010	1130	120	k	60	pak	950	1190	240	15.528
common_voice_cs_20522099	t	a	1040	1120	80	k	40	tak	990	1160	170	15.686
common_voice_cs_20522107	t	a	1110	1190	80	k	60	taková	1070	1460	390	15.468
common_voice_cs_20522163	t	a	1650	1740	90	k	60	tak	1600	1800	200	14.286
common_voice_cs_20522175	t	a	1810	1870	60	k	60	tak	1760	1930	170	12.923
common_voice_cs_20522177	b	i	1690	1770	80	t	50	spotřebitele	1320	2060	740	15.493
common_voice_cs_20522187	p	a	1360	1450	90	k	60	opakuješ	1210	1700	490	13.889
common_voice_cs_20522200	t	a	1560	1710	150	k	110	tak	1500	1820	320	12.275
common_voice_cs_20522200	t	a	2100	2300	200	k	180	tak	2050	2480	430	12.275
common_voice_cs_20522235	k	i	1840	1910	70	t	40	poskytne	1640	2060	420	14.148
common_voice_cs_20522241	t	u	1210	1270	60	p	70	nezpřístupňujte	740	1580	840	14.508
common_voice_cs_20522244	t	a	630	660	30	k	40	takže	560	840	280	15.612
common_voice_cs_20522255	t	a	1180	1250	70	k	60	tak	1130	1310	180	14.966
common_voice_cs_20522257	d	a	1810	1920	110	t	50	požádat	1480	1970	490	15.723
common_voice_cs_20522258	t	a	810	870	60	k	50	taková	750	1160	410	13.021
common_voice_cs_20522261	p	a	930	1000	70	k	30	naopak	670	1030	360	13.249
common_voice_cs_20522261	p	a	2200	2270	70	k	90	pak	2160	2360	200	13.249
common_voice_cs_20522270	t	a	1940	2010	70	t	80	samostatně	1620	2350	730	13.653
common_voice_cs_20522275	t	u	1170	1250	80	p	80	nezpřístupňujte	680	1560	880	15.301
common_voice_cs_20522300	p	u	820	920	100	p	50	zpupnost	570	1550	980	8.163
common_voice_cs_20522312	t	a	1850	1930	80	k	60	také	1810	2130	320	13.490
common_voice_cs_20522313	p	a	800	870	70	t	60	nespatřil	590	1110	520	11.765
common_voice_cs_20522348	t	a	920	990	70	t	60	statku	790	1200	410	14.286
common_voice_cs_20522362	p	a	1270	1330	60	t	50	opatřeny	1150	1580	430	12.653
common_voice_cs_20522363	k	u	1980	2020	40	ʃ	120	zkušeně	1820	2410	590	13.531
common_voice_cs_20522366	p	a	730	820	90	k	60	pak	670	880	210	11.340
common_voice_cs_20523233	k	u	840	920	80	t	70	kutuzov	780	1330	550	13.357
common_voice_cs_20523247	d	u	810	870	60	k	80	produktů	600	1310	710	11.726
common_voice_cs_20523254	t	a	370	430	60	k	70	takových	300	690	390	13.171
common_voice_cs_20523259	p	i	480	530	50	ʃ	70	napište	270	710	440	14.220
common_voice_cs_20523268	p	a	930	990	60	k	50	pak	880	1040	160	12.057
common_voice_cs_20523312	t	a	1240	1370	130	k	40	tak	1180	1410	230	7.500
common_voice_cs_20523318	t	u	830	910	80	p	70	postupu	500	1080	580	10.638
common_voice_cs_20523344	b	i	1000	1060	60	s	80	bys	930	1140	210	11.429
common_voice_cs_20524197	k	a	830	900	70	s	170	kasino	760	1530	770	9.836
common_voice_cs_20524198	p	a	820	890	70	k	120	pak	770	1010	240	11.811
common_voice_cs_20524261	t	a	1370	1470	100	k	70	také	1310	1600	290	12.209
common_voice_cs_20524268	t	a	1460	1540	80	k	70	také	1410	1720	310	12.000
common_voice_cs_20524275	t	a	1500	1580	80	k	60	taky	1440	1720	280	9.353
common_voice_cs_20524275	t	a	1770	1870	100	k	60	taková	1720	2350	630	9.353
common_voice_cs_20524279	t	a	1130	1230	100	k	160	tak	1070	1390	320	10.753
common_voice_cs_20524299	t	a	1440	1510	70	k	70	takhle	1380	1710	330	11.828
common_voice_cs_20524301	t	i	940	1030	90	t	50	tyto	890	1140	250	11.261
common_voice_cs_20524313	b	i	2240	2320	80	t	50	nezbytná	2020	2530	510	11.884
common_voice_cs_20524340	p	a	1330	1420	90	t	100	spatřil	1140	1740	600	12.343
common_voice_cs_20524411	k	u	1460	1550	90	p	50	kupé	1410	1760	350	11.491
common_voice_cs_20524415	t	a	820	880	60	t	50	ostatně	590	1030	440	12.957
common_voice_cs_20524415	t	a	1080	1170	90	k	60	také	1030	1330	300	12.957
common_voice_cs_20524441	d	u	1620	1660	40	ʃ	170	duši	1540	1870	330	11.111
common_voice_cs_20524465	p	a	1520	1600	80	p	110	papír	1450	2010	560	13.081
common_voice_cs_20524479	t	a	1260	1300	40	p	80	postapokalyptické	1010	2130	1120	14.365
common_voice_cs_20524512	b	i	720	790	70	s	90	bys	660	880	220	9.722
common_voice_cs_20524656	d	u	1460	1520	60	k	110	produkt	1210	1740	530	13.492
common_voice_cs_20524689	p	a	1960	2010	50	k	40	pak	1880	2050	170	13.433
common_voice_cs_20524698	t	a	1260	1330	70	k	60	tak	1200	1390	190	12.245
common_voice_cs_20524737	t	a	1180	1300	120	k	110	tak	1120	1410	290	12.264
common_voice_cs_20524746	t	a	1040	1090	50	k	120	tak	980	1210	230	12.037
common_voice_cs_20524766	t	a	1050	1130	80	k	80	takhle	990	1360	370	13.433
common_voice_cs_20524770	t	a	1620	1690	70	t	50	ostatní	1400	1910	510	13.149
common_voice_cs_20524770	t	a	2070	2170	100	k	60	takový	2020	2400	380	13.149
common_voice_cs_20524804	t	a	860	920	60	t	60	ostatní	660	1090	430	13.750
common_voice_cs_20524805	t	a	1250	1310	60	k	80	tak	1190	1390	200	11.719
common_voice_cs_20525254	d	a	2640	2690	50	t	120	data	2580	2990	410	9.465
common_voice_cs_20525275	t	u	2130	2210	80	k	30	tuk	2070	2240	170	8.584
common_voice_cs_20525880	t	a	1560	1630	70	k	50	tak	1520	1680	160	12.931
common_voice_cs_20525897	t	a	1300	1390	90	k	50	tak	1240	1440	200	12.957
common_voice_cs_20525906	t	a	800	880	80	k	70	také	750	990	240	13.477
common_voice_cs_20525907	k	a	1780	1840	60	t	100	katové	1710	2240	530	13.029
common_voice_cs_20525918	t	a	1480	1540	60	k	60	takže	1410	1760	350	11.609
common_voice_cs_20525929	t	a	2650	2720	70	k	70	taky	2600	2850	250	11.550
common_voice_cs_20525935	k	u	1200	1280	80	s	100	pokusím	1040	1510	470	13.808
common_voice_cs_20525943	t	a	1200	1290	90	k	50	taky	1150	1380	230	14.468
common_voice_cs_20525945	t	a	1450	1530	80	k	90	tak	1400	1620	220	9.483
common_voice_cs_20525957	b	i	2950	3020	70	t	40	nezbytnou	2680	3260	580	12.500
common_voice_cs_20526019	t	a	2180	2280	100	k	50	také	2130	2430	300	13.249
common_voice_cs_20526019	t	a	2770	2850	80	t	40	zavítat	2430	2890	460	13.249
common_voice_cs_20526744	t	a	1620	1710	90	k	70	tak	1550	1780	230	11.416
common_voice_cs_20526747	t	a	1050	1140	90	k	120	taky	990	1300	310	14.530
common_voice_cs_20527319	p	a	930	990	60	k	40	pak	890	1030	140	14.189
common_voice_cs_20527319	t	u	1500	1560	60	p	40	nezastupoval	1150	1820	670	14.189
common_voice_cs_20527346	t	a	750	810	60	k	60	takový	690	1050	360	14.359
common_voice_cs_20527362	b	i	1100	1150	50	s	110	arcibiskup	750	1510	760	13.743
common_voice_cs_20527362	k	u	1340	1460	120	p	50	arcibiskup	750	1510	760	13.743
common_voice_cs_20527391	t	a	1070	1170	100	k	70	také	1020	1370	350	13.551
common_voice_cs_20527464	t	a	630	690	60	k	40	tak	550	730	180	11.702
common_voice_cs_20527465	t	a	570	620	50	k	70	tak	500	690	190	13.600
common_voice_cs_20527546	t	i	1010	1070	60	t	40	tyto	940	1190	250	16.738
common_voice_cs_20527558	t	a	1920	1990	70	k	60	také	1870	2140	270	12.500
common_voice_cs_20527569	t	a	900	940	40	k	60	tak	830	1000	170	15.649
common_voice_cs_20527967	t	a	1450	1510	60	k	100	tak	1400	1610	210	13.158
common_voice_cs_20527975	p	a	1160	1250	90	k	60	copak	890	1310	420	10.000
common_voice_cs_20527988	t	a	1110	1150	40	k	50	takže	1050	1370	320	13.147
common_voice_cs_20528003	t	a	1020	1100	80	k	60	takový	960	1340	380	13.408
common_voice_cs_20528004	t	i	1550	1630	80	p	60	typický	1490	2060	570	12.676
common_voice_cs_20528014	b	i	2120	2190	70	t	50	ubytování	1970	2870	900	11.357
common_voice_cs_20528015	t	a	1680	1760	80	k	70	takových	1620	2060	440	12.609
common_voice_cs_20528032	t	a	880	980	100	k	70	tak	820	1050	230	10.309
common_voice_cs_20528041	t	a	980	1050	70	k	30	takhle	910	1220	310	15.031
common_voice_cs_20528047	p	a	1580	1640	60	k	50	pak	1530	1690	160	13.992
common_voice_cs_20528090	ɡ	i	1170	1210	40	s	80	registrovaní	950	1710	760	13.151
common_voice_cs_20528115	t	a	1060	1100	40	k	60	takže	1000	1300	300	13.386
common_voice_cs_20529800	t	a	750	850	100	k	100	tak	690	950	260	11.875
common_voice_cs_20529801	p	a	2030	2110	80	k	90	pak	1960	2200	240	10.776
common_voice_cs_20529822	t	a	1840	1930	90	k	70	také	1770	2120	350	13.074
common_voice_cs_20529830	t	a	1920	1970	50	k	50	tak	1850	2020	170	12.027
common_voice_cs_20529843	d	a	770	840	70	t	60	datem	700	990	290	12.895
common_voice_cs_20529843	k	u	1230	1310	80	t	50	uskutečnění	1020	1840	820	12.895
common_voice_cs_20529864	ɡ	i	3120	3190	70	t	60	digitální	2940	3550	610	12.421
common_voice_cs_20529891	t	a	2370	2410	40	k	50	takže	2310	2590	280	13.092
common_voice_cs_20529898	t	a	1640	1700	60	t	50	tato	1590	1820	230	12.162
common_voice_cs_20529907	k	u	1700	1760	60	t	50	skutečně	1530	2130	600	10.935
common_voice_cs_20529910	k	u	1470	1510	40	t	60	skutečností	1300	2380	1080	9.718
common_voice_cs_20529926	t	a	3700	3770	70	t	70	statutární	3560	4300	740	11.859
common_voice_cs_20529926	t	u	3840	3890	50	t	80	statutární	3560	4300	740	11.859
common_voice_cs_20530249	t	a	1220	1280	60	t	50	spočítat	700	1330	630	12.500
common_voice_cs_20530319	p	a	680	720	40	k	40	copak	470	760	290	10.309
common_voice_cs_20530332	t	a	780	820	40	k	30	takže	720	990	270	15.849
common_voice_cs_20530337	t	a	2300	2340	40	k	60	tak	2240	2400	160	12.104
common_voice_cs_20530342	t	a	590	640	50	k	50	taky	530	730	200	14.400
common_voice_cs_20530349	t	a	1510	1570	60	k	40	tak	1460	1610	150	13.128
common_voice_cs_20530352	t	a	2500	2550	50	k	90	tak	2450	2640	190	11.045
common_voice_cs_20530358	k	a	1030	1080	50	p	70	kapacity	970	1450	480	13.991
common_voice_cs_20530380	t	a	1260	1330	70	k	30	tak	1210	1360	150	13.086
common_voice_cs_20530381	p	a	1020	1070	50	t	110	patnácti	940	1580	640	13.115
common_voice_cs_20530430	t	a	1190	1270	80	k	90	tak	1140	1360	220	13.270
common_voice_cs_20530434	t	a	1220	1310	90	k	150	tak	1170	1460	290	8.594
common_voice_cs_20530461	b	i	980	1030	50	s	90	abys	850	1120	270	15.335
common_voice_cs_20530481	t	a	590	680	90	k	50	takovou	540	980	440	11.357
common_voice_cs_20530497	t	a	1240	1320	80	k	110	takže	1180	1690	510	11.888
common_voice_cs_20530498	t	a	1430	1500	70	k	80	tak	1370	1580	210	12.727
common_voice_cs_20530548	t	a	1810	1910	100	k	70	také	1760	2080	320	10.526
common_voice_cs_20530579	t	a	1510	1590	80	k	80	tak	1450	1670	220	11.765
common_voice_cs_20530601	t	a	1330	1390	60	t	90	statku	1190	1600	410	12.605
common_voice_cs_20530674	t	a	1490	1620	130	k	120	takhle	1350	1880	530	12.030
common_voice_cs_20530687	t	a	900	1060	160	k	30	tak	840	1090	250	10.119
common_voice_cs_20530702	t	a	1040	1110	70	t	90	ostatně	810	1310	500	12.689
common_voice_cs_20530703	p	a	890	960	70	k	80	pak	840	1040	200	12.658
common_voice_cs_20530709	t	a	1640	1730	90	k	50	taky	1580	1850	270	13.706
common_voice_cs_20530714	p	a	2070	2150	80	k	90	pak	2010	2240	230	13.018
common_voice_cs_20530715	t	a	1660	1740	80	k	80	tak	1600	1820	220	13.575
common_voice_cs_20530733	t	i	1230	1320	90	p	60	typy	1140	1490	350	13.056
common_voice_cs_20530736	t	a	3110	3180	70	k	80	takto	3060	3380	320	13.485
common_voice_cs_20530751	b	i	1380	1450	70	t	70	rozbitý	1060	1610	550	13.655
common_voice_cs_20530754	t	a	2110	2190	80	k	60	takového	2070	2620	550	11.710
common_voice_cs_20530793	t	a	1050	1110	60	t	80	ostatně	840	1330	490	13.681
common_voice_cs_20530794	t	a	1160	1250	90	k	60	také	1090	1370	280	11.355
common_voice_cs_20530794	t	a	2300	2420	120	k	50	také	2220	2590	370	11.355
common_voice_cs_20530810	t	a	1010	1080	70	k	60	takové	950	1390	440	12.903
common_voice_cs_20530814	t	a	1000	1080	80	k	140	tak	940	1220	280	12.500
common_voice_cs_20530831	t	i	1480	1570	90	k	60	dotyková	1180	1900	720	11.765
common_voice_cs_20530881	t	a	1050	1130	80	k	90	takto	1000	1320	320	12.676
common_voice_cs_20530939	k	u	630	690	60	p	80	kupující	570	1220	650	11.263
common_voice_cs_20530939	p	a	1520	1590	70	k	70	naopak	1220	1660	440	11.263
common_voice_cs_20530972	p	i	1970	2030	60	s	110	rozepisovat	1620	2440	820	14.458
common_voice_cs_20530973	t	u	2140	2210	70	t	50	tuto	2090	2320	230	13.190
common_voice_cs_20531026	b	i	2040	2140	100	t	60	pobyt	1820	2200	380	14.870
common_voice_cs_20531029	t	a	1150	1190	40	k	60	takže	1090	1380	290	12.621
common_voice_cs_20531121	t	a	720	800	80	k	50	takovém	660	1110	450	12.376
common_voice_cs_20531121	p	a	1910	2000	90	k	140	pak	1820	2140	320	12.376
common_voice_cs_20531149	t	a	810	900	90	k	30	tak	760	930	170	14.189
common_voice_cs_20531160	t	a	1770	1830	60	k	50	tak	1730	1880	150	11.972
common_voice_cs_20531162	p	a	1560	1650	90	k	40	opak	1360	1690	330	12.000
common_voice_cs_20531196	d	u	1370	1420	50	ʃ	140	nejjednoduší	840	1690	850	13.617
common_voice_cs_20531235	p	i	1140	1200	60	ʃ	80	pište	1100	1400	300	14.019
common_voice_cs_20531246	t	a	1410	1490	80	k	50	tak	1360	1540	180	12.571
common_voice_cs_20531247	t	a	870	960	90	k	60	tak	820	1020	200	11.864
common_voice_cs_20531270	t	u	3130	3180	50	p	90	postupu	2870	3340	470	13.828
common_voice_cs_20531296	b	i	1460	1510	50	s	100	abys	1280	1610	330	12.755
common_voice_cs_20531297	p	i	970	1030	60	ʃ	120	napiš	790	1150	360	13.821
common_voice_cs_20531300	t	a	1840	1890	50	k	80	tak	1800	1970	170	14.930
common_voice_cs_20532904	t	a	1280	1350	70	k	90	tak	1170	1440	270	11.881
common_voice_cs_20532917	p	i	960	1040	80	s	140	nepopisujte	460	1500	1040	11.598
common_voice_cs_20532935	t	a	1100	1170	70	k	60	takhle	1060	1440	380	13.772
common_voice_cs_20532979	k	a	1810	1930	120	p	50	kapucínském	1750	2540	790	12.264
common_voice_cs_20532985	p	a	1050	1220	170	k	30	naopak	650	1250	600	12.573
common_voice_cs_20532987	p	a	1180	1260	80	t	50	opatření	1040	1610	570	12.275
common_voice_cs_20532991	d	a	1650	1850	200	t	30	dodat	1510	1880	370	13.423
common_voice_cs_20532991	t	a	1930	2040	110	k	80	taky	1880	2150	270	13.423
common_voice_cs_20533002	k	u	670	780	110	p	60	kupuješ	590	1090	500	10.738
common_voice_cs_20534860	t	a	1650	1770	120	k	80	také	1580	2000	420	10.405
common_voice_cs_20535956	p	a	1410	1560	150	k	50	opakovaná	1290	2050	760	11.074
common_voice_cs_20536038	t	a	770	810	40	k	80	takže	710	1000	290	11.811
common_voice_cs_20536067	p	a	1430	1530	100	t	50	patří	1390	1740	350	13.249
common_voice_cs_20536067	t	a	1790	1860	70	k	60	také	1740	1990	250	13.249
common_voice_cs_20536068	t	a	870	950	80	k	90	tak	820	1040	220	14.085
common_voice_cs_20536076	t	a	820	880	60	k	50	takhle	770	1070	300	14.894
common_voice_cs_20536077	p	a	1190	1280	90	k	50	pak	1140	1330	190	12.230
common_voice_cs_20536104	t	a	1170	1250	80	k	50	tak	1110	1300	190	9.402
common_voice_cs_20536151	t	a	940	990	50	k	40	tak	900	1030	130	16.071
common_voice_cs_20536166	p	a	1190	1250	60	t	80	špatného	1030	1590	560	12.963
common_voice_cs_20536179	t	a	1110	1180	70	k	90	takto	1060	1370	310	13.100
common_voice_cs_20536196	k	u	2000	2050	50	s	100	pokusit	1810	2240	430	14.715
common_voice_cs_20536208	t	a	1020	1080	60	k	30	tak	980	1110	130	15.862
common_voice_cs_20536211	p	i	980	1060	80	ʃ	80	napiš	750	1140	390	14.685
common_voice_cs_20536235	t	a	1950	2010	60	k	50	tak	1900	2060	160	12.150
common_voice_cs_20536242	t	a	1250	1340	90	k	60	také	1200	1480	280	10.787
common_voice_cs_20536244	ɡ	i	1010	1080	70	s	80	magistrát	780	1430	650	13.699
common_voice_cs_20536262	t	a	450	580	130	t	50	tato	390	710	320	14.533
common_voice_cs_20536275	p	a	1180	1250	70	s	130	pas	1150	1380	230	11.847
common_voice_cs_20536367	t	a	1820	1900	80	t	90	ostatní	1590	2170	580	14.607
common_voice_cs_20536370	t	a	1270	1360	90	k	60	tak	1220	1420	200	12.977
common_voice_cs_20536375	t	a	1940	2030	90	k	50	takže	1880	2220	340	13.212
common_voice_cs_20536405	b	i	1170	1240	70	s	100	bys	1120	1340	220	14.035
common_voice_cs_20536578	t	a	780	900	120	k	80	také	700	1110	410	12.745
common_voice_cs_20536580	t	a	1570	1670	100	k	70	takové	1510	1980	470	9.406
common_voice_cs_20536848	t	a	1760	1860	100	k	40	tak	1700	1900	200	12.162
common_voice_cs_20538309	k	u	2330	2380	50	s	150	zkusím	2150	2610	460	11.200
common_voice_cs_20538461	t	a	860	960	100	k	60	tak	810	1020	210	12.575
common_voice_cs_20538505	t	i	1520	1630	110	p	40	typy	1460	1740	280	9.326
common_voice_cs_20538515	t	a	720	920	200	k	180	tak	660	1100	440	11.470
common_voice_cs_20538545	k	u	1160	1200	40	s	110	zkusil	990	1460	470	10.526
common_voice_cs_20538548	p	a	1100	1200	100	t	80	opatrně	940	1580	640	11.336
common_voice_cs_20538575	ɡ	i	1500	1560	60	s	120	registrován	1340	2180	840	12.863
common_voice_cs_20538578	t	a	860	960	100	k	110	tak	800	1070	270	12.583
common_voice_cs_20538595	t	a	1770	1830	60	k	60	takže	1720	2000	280	14.029
common_voice_cs_20538651	t	a	1430	1510	80	k	80	tak	1380	1590	210	11.333
common_voice_cs_20538671	t	a	690	810	120	k	90	takže	630	1230	600	8.423
common_voice_cs_20538722	t	i	1840	1950	110	p	40	typy	1780	2070	290	11.512
common_voice_cs_20538727	t	a	750	890	140	k	60	tak	690	950	260	9.565
common_voice_cs_20538776	t	a	900	990	90	k	40	kdyžtak	610	1030	420	13.178
common_voice_cs_20538828	p	a	1290	1360	70	p	140	papír	1240	1770	530	9.962
common_voice_cs_20538865	t	u	830	900	70	t	50	tuto	660	1020	360	12.162
common_voice_cs_20538895	t	a	710	840	130	k	50	tak	640	890	250	9.386
common_voice_cs_20538920	t	a	880	950	70	t	130	ostatní	600	1210	610	10.039
common_voice_cs_20538946	t	u	1170	1260	90	p	90	vstupní	1000	1460	460	12.727
common_voice_cs_20538973	p	a	1180	1310	130	k	60	pak	1140	1370	230	11.146
common_voice_cs_20538976	p	a	800	950	150	k	140	pak	750	1090	340	9.722
